timestamp,line_id,voltage_kv,state,root_cause,duration_hours,load_mw_at_trip,hour_of_day,month,wind_speed,rainfall_mm,temperature,load_pct,line_age_years
2023-01-14 04:00:00,TL-007,400,Bihar,Unknown,12.1,239.0,4,1,3.6,0.59,25.6,78.6,4
2024-10-23 19:00:00,TL-006,400,Bihar,Human Error,0.4,248.4,19,10,2.2,0.2,19.0,66.7,5
2024-11-23 00:00:00,TL-033,220,Odisha,Overloading,0.1,172.0,0,11,5.8,0.52,20.8,55.3,29
2023-06-05 01:00:00,TL-043,220,Odisha,Overloading,1.1,189.8,1,6,6.8,5.94,27.1,98.0,27
2024-05-11 20:00:00,TL-037,400,Jharkhand,Lightning,0.4,221.9,20,5,6.3,0.36,25.8,94.7,26
2023-10-21 11:00:00,TL-049,400,West Bengal,Lightning,2.2,278.9,11,10,5.0,1.19,13.8,82.9,10
2023-02-06 20:00:00,TL-028,400,Jharkhand,Equipment Failure,31.0,283.8,20,2,0.7,0.66,29.1,82.7,11
2023-11-10 04:00:00,TL-043,765,West Bengal,Equipment Failure,30.7,197.4,4,11,11.9,0.34,15.3,83.6,17
2024-01-05 21:00:00,TL-044,220,Bihar,Overloading,0.8,200.7,21,1,4.0,0.32,22.0,82.0,27
2024-09-18 21:00:00,TL-040,220,West Bengal,Tree Contact,1.6,145.6,21,9,9.2,15.25,12.7,60.4,8
2024-03-31 04:00:00,TL-045,220,Odisha,Equipment Failure,15.2,175.4,4,3,0.4,1.41,36.7,57.7,25
2023-01-29 10:00:00,TL-001,220,Bihar,Human Error,0.3,180.5,10,1,0.8,0.69,25.4,55.7,7
2024-12-22 13:00:00,TL-040,400,Jharkhand,Human Error,0.3,211.4,13,12,1.7,0.0,20.8,93.2,17
2023-02-09 13:00:00,TL-036,400,West Bengal,Lightning,1.3,247.6,13,2,3.8,0.2,29.3,84.8,2
2023-07-10 23:00:00,TL-018,220,Sikkim,Lightning,0.4,149.1,23,7,10.6,26.45,23.9,68.6,29
2024-11-19 22:00:00,TL-024,400,Jharkhand,Tree Contact,3.3,192.5,22,11,7.9,2.64,16.4,74.2,10
2023-08-20 19:00:00,TL-028,400,West Bengal,Lightning,1.1,133.9,19,8,5.4,14.53,18.0,71.1,8
2023-09-19 16:00:00,TL-020,220,West Bengal,Lightning,1.2,205.8,16,9,13.0,5.11,15.3,80.6,27
2024-04-04 19:00:00,TL-027,400,Odisha,Tree Contact,0.8,162.6,19,4,3.7,0.6,34.2,94.3,23
2024-07-28 04:00:00,TL-018,220,Sikkim,Tree Contact,4.6,98.4,4,7,5.9,36.33,14.0,76.4,16
2024-06-28 16:00:00,TL-029,400,Bihar,Unknown,0.4,207.5,16,6,5.0,2.23,25.7,89.5,19
2024-01-01 05:00:00,TL-023,400,Sikkim,Unknown,3.1,197.9,5,1,1.1,1.66,26.9,69.9,5
2024-10-26 22:00:00,TL-044,400,Jharkhand,Human Error,0.3,146.9,22,10,2.1,1.26,11.2,72.2,2
2024-04-29 07:00:00,TL-047,765,Bihar,Overloading,0.8,60.0,7,4,8.0,0.55,31.0,99.4,23
2024-05-05 07:00:00,TL-006,400,Odisha,Overloading,0.3,153.5,7,5,0.8,0.56,31.2,105.3,19
2024-04-24 22:00:00,TL-016,220,Sikkim,Lightning,1.8,148.6,22,4,1.4,0.69,35.4,94.7,21
2024-10-23 01:00:00,TL-006,400,Jharkhand,Equipment Failure,2.4,173.4,1,10,7.5,1.18,14.8,79.5,23
2024-04-17 21:00:00,TL-031,400,Sikkim,Tree Contact,6.2,141.7,21,4,1.4,2.92,32.8,73.6,1
2024-12-19 11:00:00,TL-030,765,West Bengal,Equipment Failure,2.2,215.4,11,12,0.9,0.1,24.4,63.4,4
2023-06-08 01:00:00,TL-023,765,Bihar,Unknown,6.5,226.9,1,6,5.9,4.86,34.0,67.1,22
2024-05-25 19:00:00,TL-028,765,Bihar,Lightning,0.3,187.3,19,5,4.5,0.47,33.9,79.0,19
2024-11-26 02:00:00,TL-026,400,Odisha,Unknown,1.9,252.8,2,11,1.3,1.02,21.5,94.2,22
2023-07-28 01:00:00,TL-021,220,West Bengal,Equipment Failure,5.5,132.3,1,7,5.1,0.22,20.8,61.7,22
2023-10-06 15:00:00,TL-011,400,Bihar,Tree Contact,9.9,221.7,15,10,1.6,0.15,19.8,60.9,17
2023-08-16 03:00:00,TL-020,400,West Bengal,Unknown,2.7,224.9,3,8,6.4,7.55,18.8,75.7,29
2023-06-09 04:00:00,TL-026,400,Jharkhand,Equipment Failure,11.9,238.5,4,6,5.9,18.01,28.6,77.3,12
2024-06-28 05:00:00,TL-005,400,Jharkhand,Overloading,0.8,283.2,5,6,8.0,4.5,23.8,96.6,9
2024-06-14 18:00:00,TL-004,220,Bihar,Bird/Animal,1.2,152.0,18,6,5.7,11.48,27.9,75.8,23
2024-02-23 10:00:00,TL-045,765,Bihar,Lightning,3.9,180.7,10,2,13.6,0.83,32.7,85.5,1
2023-10-30 00:00:00,TL-039,220,West Bengal,Lightning,1.6,245.7,0,10,3.1,1.65,15.8,90.5,24
2023-02-25 13:00:00,TL-012,220,West Bengal,Overloading,0.9,320.8,13,2,2.8,0.87,32.2,98.5,13
2024-07-09 08:00:00,TL-046,400,Jharkhand,Lightning,0.2,176.2,8,7,5.4,2.02,23.6,79.6,17
2024-02-05 20:00:00,TL-014,220,Odisha,Tree Contact,4.1,232.6,20,2,1.5,3.75,31.0,86.2,22
2024-12-08 04:00:00,TL-032,400,Jharkhand,Unknown,2.9,232.5,4,12,1.1,0.02,20.8,49.8,11
2024-05-11 21:00:00,TL-012,400,Sikkim,Human Error,0.1,217.6,21,5,0.8,1.85,31.4,58.9,22
2023-10-26 05:00:00,TL-003,400,Bihar,Unknown,2.5,194.2,5,10,2.7,1.48,14.0,63.7,23
2024-05-08 11:00:00,TL-018,400,Bihar,Overloading,0.3,315.1,11,5,3.3,2.76,33.5,37.5,11
2023-03-11 12:00:00,TL-005,765,Jharkhand,Human Error,1.8,163.5,12,3,2.8,0.25,29.4,63.1,22
2023-09-18 09:00:00,TL-038,400,Odisha,Overloading,0.2,186.4,9,9,5.9,10.39,16.0,101.8,19
2023-01-24 12:00:00,TL-008,400,Jharkhand,Lightning,5.2,293.0,12,1,0.0,0.77,27.5,65.7,28
2024-10-02 08:00:00,TL-003,400,Odisha,Bird/Animal,0.2,257.3,8,10,7.9,0.93,18.0,67.5,11
2024-04-20 06:00:00,TL-043,400,Sikkim,Lightning,10.6,234.5,6,4,5.3,3.34,33.5,54.2,5
2024-03-21 20:00:00,TL-019,220,Jharkhand,Tree Contact,16.5,175.9,20,3,0.8,0.45,33.0,87.2,19
2023-10-22 10:00:00,TL-006,400,West Bengal,Tree Contact,7.7,187.3,10,10,0.6,1.02,16.3,65.1,17
2023-06-17 05:00:00,TL-015,765,Sikkim,Tree Contact,0.8,260.7,5,6,8.8,15.4,23.4,80.5,17
2024-12-25 19:00:00,TL-020,220,Odisha,Equipment Failure,1.4,190.4,19,12,4.0,2.38,27.1,67.1,8
2023-09-13 17:00:00,TL-045,400,Odisha,Lightning,1.0,201.6,17,9,7.0,7.96,13.2,66.0,28
2023-04-30 08:00:00,TL-008,400,Jharkhand,Bird/Animal,0.8,193.8,8,4,1.3,0.97,32.1,44.1,9
2023-03-07 17:00:00,TL-032,220,Bihar,Equipment Failure,1.5,222.9,17,3,2.7,0.18,29.4,74.3,27
2023-05-13 15:00:00,TL-018,400,Bihar,Lightning,1.5,255.7,15,5,6.7,0.19,35.4,67.3,19
2024-10-07 10:00:00,TL-001,400,Sikkim,Bird/Animal,0.7,253.3,10,10,0.3,0.17,14.0,89.4,12
2024-06-17 22:00:00,TL-034,220,Bihar,Lightning,1.6,204.7,22,6,7.4,9.93,26.8,70.7,8
2024-08-01 22:00:00,TL-012,220,Bihar,Lightning,0.2,268.3,22,8,6.5,13.32,18.3,61.6,3
2024-05-06 17:00:00,TL-021,220,Odisha,Tree Contact,0.2,200.6,17,5,2.7,0.21,29.9,64.9,12
2024-11-01 09:00:00,TL-021,765,Sikkim,Human Error,1.8,231.1,9,11,4.0,0.34,20.0,54.2,5
2024-08-19 09:00:00,TL-015,400,Odisha,Lightning,1.7,229.2,9,8,8.9,4.07,19.6,49.3,10
2024-04-07 01:00:00,TL-048,400,Bihar,Lightning,0.7,243.1,1,4,20.5,0.62,34.2,82.2,1
2023-06-25 09:00:00,TL-002,220,Sikkim,Unknown,0.4,193.8,9,6,5.5,2.82,26.5,78.2,3
2024-11-21 14:00:00,TL-002,400,Bihar,Lightning,3.7,227.9,14,11,4.5,0.44,16.6,80.6,17
2023-11-17 10:00:00,TL-045,220,West Bengal,Bird/Animal,2.2,211.5,10,11,0.7,2.79,19.5,84.4,27
2024-07-29 20:00:00,TL-041,765,Sikkim,Lightning,2.5,177.9,20,7,5.4,26.94,21.9,82.9,26
2024-07-16 21:00:00,TL-009,220,Odisha,Bird/Animal,1.7,200.9,21,7,5.6,8.0,23.7,75.6,25
2024-12-18 08:00:00,TL-017,220,Sikkim,Lightning,0.6,87.0,8,12,1.0,0.54,23.4,74.2,7
2023-01-05 04:00:00,TL-032,400,West Bengal,Equipment Failure,4.8,164.0,4,1,2.0,0.12,22.8,54.0,9
2023-11-11 22:00:00,TL-036,220,Jharkhand,Human Error,2.2,256.6,22,11,9.8,0.62,13.3,55.1,12
2023-10-28 09:00:00,TL-029,220,Jharkhand,Bird/Animal,0.9,218.9,9,10,6.2,1.78,14.5,84.8,2
2023-11-26 19:00:00,TL-024,220,West Bengal,Tree Contact,5.9,229.5,19,11,0.5,0.35,19.0,55.5,25
2024-06-05 21:00:00,TL-012,765,Bihar,Lightning,0.1,181.2,21,6,5.9,19.25,26.8,74.9,25
2023-01-12 11:00:00,TL-042,220,West Bengal,Lightning,1.0,239.0,11,1,5.8,1.12,20.9,77.2,14
2024-05-01 15:00:00,TL-034,400,Odisha,Tree Contact,6.5,272.6,15,5,3.2,0.51,38.0,82.5,23
2024-11-03 08:00:00,TL-029,400,Jharkhand,Lightning,3.0,224.3,8,11,6.1,0.46,15.2,67.9,8
2024-05-05 08:00:00,TL-026,400,West Bengal,Human Error,0.8,181.5,8,5,1.6,1.22,37.1,62.2,22
2023-05-18 03:00:00,TL-001,400,Jharkhand,Equipment Failure,9.8,235.0,3,5,4.8,0.01,31.6,62.7,24
2024-03-26 07:00:00,TL-004,400,Jharkhand,Human Error,3.6,235.5,7,3,2.2,1.04,35.4,71.7,22
2024-02-24 03:00:00,TL-021,400,Jharkhand,Equipment Failure,3.3,199.1,3,2,3.1,0.21,32.6,94.3,27
2023-12-28 03:00:00,TL-013,400,Bihar,Equipment Failure,27.7,183.5,3,12,3.2,0.75,29.5,67.1,25
2023-12-29 19:00:00,TL-014,220,Sikkim,Lightning,1.2,281.5,19,12,3.1,0.15,21.9,73.5,10
2023-03-14 20:00:00,TL-005,220,Odisha,Overloading,0.6,178.7,20,3,4.4,0.23,26.9,64.4,16
2023-08-08 20:00:00,TL-005,220,Jharkhand,Overloading,0.3,244.0,20,8,5.9,3.11,19.2,97.3,3
2024-11-21 03:00:00,TL-017,400,Odisha,Overloading,0.5,106.2,3,11,0.3,0.15,13.2,111.1,14
2024-02-04 18:00:00,TL-035,220,Odisha,Tree Contact,1.0,263.8,18,2,0.4,1.13,33.9,70.0,20
2024-07-18 09:00:00,TL-018,220,Sikkim,Equipment Failure,5.8,256.6,9,7,12.9,7.25,27.8,70.0,23
2023-02-01 12:00:00,TL-034,220,Bihar,Bird/Animal,3.5,152.6,12,2,10.4,0.26,30.6,79.9,16
2024-08-11 16:00:00,TL-037,400,Bihar,Equipment Failure,8.7,281.2,16,8,6.5,0.49,23.3,67.4,12
2024-07-08 04:00:00,TL-038,400,West Bengal,Overloading,0.9,125.7,4,7,10.5,0.09,26.0,96.4,23
2023-10-28 00:00:00,TL-017,765,Jharkhand,Equipment Failure,4.2,182.7,0,10,3.2,0.9,18.4,90.5,7
2024-05-11 05:00:00,TL-013,220,West Bengal,Equipment Failure,7.9,322.1,5,5,1.3,0.38,32.6,49.3,10
2023-02-01 21:00:00,TL-029,400,Bihar,Bird/Animal,1.0,261.7,21,2,0.4,2.08,33.6,81.6,8
2024-04-03 02:00:00,TL-018,765,West Bengal,Equipment Failure,0.6,241.3,2,4,0.9,1.04,35.3,80.0,25
2023-08-16 09:00:00,TL-020,400,Bihar,Tree Contact,5.9,258.6,9,8,6.0,11.32,18.5,52.8,23
2023-10-08 09:00:00,TL-011,220,Bihar,Overloading,0.0,217.8,9,10,1.2,0.07,14.7,86.9,25
2024-07-18 23:00:00,TL-035,765,West Bengal,Tree Contact,0.2,223.2,23,7,5.8,3.72,21.4,67.8,29
2024-05-14 19:00:00,TL-012,765,Bihar,Tree Contact,2.4,292.6,19,5,16.0,0.43,33.4,74.8,28
2023-05-18 16:00:00,TL-002,400,Sikkim,Overloading,0.8,211.4,16,5,2.3,0.81,32.0,95.4,29
2023-05-26 23:00:00,TL-010,400,Jharkhand,Equipment Failure,5.2,139.8,23,5,7.3,1.19,32.2,79.8,2
2023-07-13 15:00:00,TL-017,400,Odisha,Tree Contact,8.7,144.3,15,7,6.4,15.53,22.3,72.6,18
2023-04-14 01:00:00,TL-028,765,Bihar,Unknown,0.5,200.8,1,4,1.0,0.97,39.1,84.2,8
2024-08-07 00:00:00,TL-027,220,Odisha,Bird/Animal,0.5,150.3,0,8,9.0,10.96,19.8,80.9,9
2024-11-07 15:00:00,TL-050,220,West Bengal,Equipment Failure,1.6,223.7,15,11,0.7,2.46,21.7,84.9,5
2023-08-02 01:00:00,TL-020,400,Odisha,Unknown,0.6,213.6,1,8,7.5,5.05,22.0,86.7,25
2023-01-04 15:00:00,TL-018,765,Odisha,Equipment Failure,9.1,146.3,15,1,7.4,1.41,29.7,85.3,29
2023-05-09 19:00:00,TL-036,400,Bihar,Lightning,2.2,174.7,19,5,1.7,0.19,32.4,71.5,26
2023-08-05 14:00:00,TL-017,220,Bihar,Lightning,1.9,193.7,14,8,14.6,2.61,14.1,89.4,25
2023-05-04 08:00:00,TL-001,765,Jharkhand,Lightning,4.8,185.1,8,5,13.4,1.27,30.8,82.1,29
2023-12-10 08:00:00,TL-029,400,West Bengal,Lightning,1.2,239.1,8,12,0.6,1.22,23.4,59.2,28
2024-01-29 23:00:00,TL-011,400,Sikkim,Equipment Failure,0.9,139.8,23,1,1.5,3.06,27.9,58.4,28
2023-06-28 08:00:00,TL-030,400,Bihar,Lightning,2.7,174.5,8,6,5.4,3.47,26.3,93.2,8
2024-12-22 23:00:00,TL-043,220,Bihar,Overloading,2.1,304.9,23,12,2.0,1.53,30.5,99.8,22
2023-08-05 09:00:00,TL-047,765,Odisha,Unknown,3.9,227.9,9,8,9.1,10.92,21.3,69.9,23
2023-01-01 08:00:00,TL-015,765,Bihar,Tree Contact,2.2,216.2,8,1,0.3,0.68,24.4,69.6,7
2024-03-30 22:00:00,TL-042,400,Bihar,Overloading,0.3,308.5,22,3,1.0,0.05,29.9,97.3,5
2024-08-25 01:00:00,TL-035,400,Bihar,Equipment Failure,10.0,164.4,1,8,18.2,13.79,15.7,81.1,17
2023-03-31 17:00:00,TL-037,400,Jharkhand,Bird/Animal,1.5,287.8,17,3,3.6,0.59,33.0,65.5,10
2023-10-09 12:00:00,TL-033,400,Bihar,Overloading,0.5,235.3,12,10,0.1,0.13,21.0,95.4,22
2023-04-16 10:00:00,TL-036,765,West Bengal,Lightning,2.3,153.7,10,4,0.9,1.79,35.0,73.2,21
2023-05-05 10:00:00,TL-031,220,West Bengal,Lightning,4.0,165.9,10,5,5.1,0.88,35.3,68.1,8
2024-03-14 06:00:00,TL-038,400,Odisha,Bird/Animal,0.3,152.1,6,3,4.6,0.21,34.0,81.2,9
2023-10-05 07:00:00,TL-016,220,Jharkhand,Lightning,1.0,151.0,7,10,3.9,0.93,14.3,91.5,15
2023-11-04 08:00:00,TL-025,400,Jharkhand,Human Error,2.0,204.1,8,11,0.5,2.86,14.1,80.3,22
2024-03-20 23:00:00,TL-008,400,Bihar,Lightning,0.9,132.9,23,3,5.2,2.34,33.7,93.1,28
2023-02-06 08:00:00,TL-012,400,Jharkhand,Lightning,0.2,223.8,8,2,4.0,1.18,26.1,44.9,1
2023-03-17 04:00:00,TL-010,765,Jharkhand,Equipment Failure,9.3,156.7,4,3,3.8,0.49,33.8,81.4,1
2023-12-23 05:00:00,TL-039,400,Bihar,Equipment Failure,2.5,205.3,5,12,1.5,0.93,25.4,63.4,10
2023-08-31 06:00:00,TL-012,400,Odisha,Overloading,4.0,226.6,6,8,8.1,10.23,18.2,95.8,25
2024-05-22 11:00:00,TL-015,765,Bihar,Equipment Failure,3.9,290.3,11,5,6.4,0.58,31.2,42.5,10
2024-02-15 02:00:00,TL-002,220,West Bengal,Equipment Failure,9.2,162.4,2,2,1.5,1.5,29.8,58.1,19
2024-12-07 22:00:00,TL-016,220,Bihar,Tree Contact,5.3,164.6,22,12,0.0,0.67,23.9,69.6,12
2023-09-30 18:00:00,TL-043,400,Bihar,Tree Contact,5.0,276.4,18,9,8.2,5.04,19.0,75.2,7
2023-08-18 12:00:00,TL-050,765,Odisha,Bird/Animal,0.7,140.3,12,8,8.8,1.33,23.9,70.7,29
2023-03-24 14:00:00,TL-028,400,Odisha,Lightning,0.0,248.5,14,3,1.0,1.26,32.1,62.4,16
2023-09-29 14:00:00,TL-025,220,West Bengal,Lightning,0.9,232.9,14,9,6.2,27.5,14.2,86.6,5
2023-02-03 14:00:00,TL-048,400,Odisha,Lightning,2.3,254.6,14,2,0.9,0.5,29.7,59.0,12
2024-03-21 08:00:00,TL-018,400,Odisha,Tree Contact,6.3,256.1,8,3,3.4,2.82,37.3,52.3,10
2023-05-12 23:00:00,TL-035,400,Odisha,Tree Contact,2.3,180.7,23,5,1.3,1.06,36.1,54.8,6
2024-02-07 22:00:00,TL-009,220,West Bengal,Equipment Failure,1.6,164.4,22,2,1.2,0.79,31.8,75.6,20
2023-02-28 06:00:00,TL-032,400,Jharkhand,Bird/Animal,0.3,201.5,6,2,3.3,1.42,32.7,85.6,2
2023-08-12 08:00:00,TL-028,220,Sikkim,Tree Contact,4.8,237.1,8,8,14.9,2.83,13.2,42.7,26
2024-02-23 18:00:00,TL-028,220,Sikkim,Lightning,1.0,198.2,18,2,8.5,1.2,34.4,75.7,15
2024-03-07 03:00:00,TL-028,765,Bihar,Unknown,1.0,153.8,3,3,0.1,0.09,36.4,77.9,13
2024-02-21 04:00:00,TL-034,765,Jharkhand,Overloading,0.8,145.9,4,2,5.7,5.04,33.1,96.5,8
2023-09-22 22:00:00,TL-050,400,West Bengal,Overloading,0.2,203.2,22,9,12.6,4.26,14.5,100.5,12
2023-03-29 00:00:00,TL-032,400,Bihar,Tree Contact,1.7,184.3,0,3,0.8,2.13,30.0,62.5,19
2023-03-26 00:00:00,TL-009,400,Jharkhand,Bird/Animal,1.5,218.2,0,3,1.4,0.24,37.5,68.1,3
2024-01-17 01:00:00,TL-049,400,Sikkim,Equipment Failure,3.4,205.2,1,1,0.2,0.23,27.4,49.0,13
2023-01-05 11:00:00,TL-021,220,Odisha,Overloading,0.2,133.0,11,1,3.2,1.19,26.3,96.4,5
2024-01-25 06:00:00,TL-020,765,Bihar,Equipment Failure,10.7,157.1,6,1,1.3,0.39,33.2,93.7,23
2024-06-19 05:00:00,TL-019,400,West Bengal,Unknown,5.0,196.5,5,6,10.1,7.06,31.6,73.9,29
2024-05-03 00:00:00,TL-003,400,Jharkhand,Bird/Animal,0.1,142.5,0,5,6.4,0.28,33.9,88.6,7
2024-04-16 15:00:00,TL-028,765,Odisha,Lightning,1.0,140.6,15,4,3.2,0.92,33.0,65.9,16
2023-09-11 21:00:00,TL-015,765,Odisha,Human Error,2.8,238.0,21,9,7.2,1.21,15.5,77.3,14
2024-09-18 17:00:00,TL-049,400,Sikkim,Tree Contact,2.1,128.8,17,9,6.0,4.91,15.1,59.7,29
2023-05-04 13:00:00,TL-042,220,West Bengal,Lightning,1.6,171.1,13,5,1.7,0.35,35.3,51.5,15
2023-12-11 17:00:00,TL-004,220,Sikkim,Overloading,1.3,238.3,17,12,3.1,0.83,21.4,98.0,16
2024-06-07 03:00:00,TL-039,400,Sikkim,Unknown,1.5,164.9,3,6,9.3,2.49,31.0,82.8,9
2024-03-10 17:00:00,TL-021,220,West Bengal,Lightning,0.6,196.7,17,3,0.6,0.28,32.8,54.2,29
2024-12-06 06:00:00,TL-044,765,Sikkim,Tree Contact,5.1,265.1,6,12,6.0,0.83,23.2,85.8,11
2024-05-11 13:00:00,TL-024,765,Bihar,Overloading,0.3,167.0,13,5,1.0,1.02,37.4,75.3,9
2023-10-02 05:00:00,TL-017,220,Bihar,Equipment Failure,5.4,280.9,5,10,0.5,0.17,12.3,68.4,20
2024-03-09 00:00:00,TL-039,400,Odisha,Lightning,1.8,232.2,0,3,1.7,1.59,39.4,61.8,24
2024-01-05 08:00:00,TL-018,220,Odisha,Human Error,0.0,199.0,8,1,2.8,3.09,23.0,55.1,22
2024-09-27 21:00:00,TL-021,400,West Bengal,Tree Contact,3.1,250.4,21,9,9.1,0.74,15.7,83.3,21
2023-10-18 01:00:00,TL-018,400,West Bengal,Equipment Failure,1.8,231.2,1,10,2.6,0.56,12.9,68.2,16
2023-07-24 20:00:00,TL-031,220,Jharkhand,Equipment Failure,13.7,229.9,20,7,7.8,11.9,18.4,72.4,15
2024-04-15 20:00:00,TL-050,400,West Bengal,Bird/Animal,1.1,242.7,20,4,3.5,0.92,31.7,55.1,26
2023-02-07 14:00:00,TL-047,400,Bihar,Tree Contact,5.6,139.1,14,2,2.2,0.4,35.5,54.8,22
2023-09-24 09:00:00,TL-013,220,West Bengal,Equipment Failure,9.6,274.0,9,9,5.3,4.68,12.0,90.3,23
2024-11-05 19:00:00,TL-037,765,Bihar,Lightning,1.2,157.9,19,11,4.5,0.81,18.2,92.7,8
2024-01-15 16:00:00,TL-011,400,West Bengal,Bird/Animal,0.6,250.4,16,1,1.7,1.08,28.6,69.6,4
2023-08-26 06:00:00,TL-032,400,West Bengal,Tree Contact,30.1,239.5,6,8,7.2,12.77,13.9,74.6,22
2023-10-19 15:00:00,TL-018,765,Odisha,Tree Contact,1.3,254.9,15,10,0.3,0.4,15.3,52.6,25
2023-12-31 09:00:00,TL-018,765,Bihar,Overloading,6.9,78.4,9,12,2.1,2.27,22.5,100.6,14
2024-08-24 15:00:00,TL-034,220,Odisha,Bird/Animal,1.8,203.7,15,8,20.9,13.39,18.9,59.6,24
2023-04-08 18:00:00,TL-026,400,Jharkhand,Lightning,1.2,168.5,18,4,2.2,0.08,37.1,81.4,8
2023-10-02 19:00:00,TL-013,765,Bihar,Tree Contact,5.1,240.5,19,10,1.5,0.87,16.6,63.6,6
2024-07-06 18:00:00,TL-019,220,West Bengal,Equipment Failure,8.7,111.2,18,7,6.2,3.11,23.9,76.9,23
2024-04-24 01:00:00,TL-014,220,Jharkhand,Equipment Failure,3.5,295.6,1,4,4.9,0.43,29.9,88.5,22
2024-12-12 23:00:00,TL-024,400,Odisha,Lightning,0.3,193.6,23,12,0.0,1.49,22.2,70.2,10
2024-04-14 01:00:00,TL-045,400,Jharkhand,Overloading,4.6,232.7,1,4,0.7,0.27,34.3,95.9,18
2023-08-20 12:00:00,TL-040,400,Sikkim,Tree Contact,0.6,193.6,12,8,12.5,14.9,10.1,88.6,27
2024-07-20 14:00:00,TL-010,400,West Bengal,Equipment Failure,26.7,195.8,14,7,7.8,17.19,17.1,81.9,12
2024-11-07 22:00:00,TL-036,400,Jharkhand,Overloading,1.4,181.3,22,11,4.6,0.85,15.7,61.8,6
2024-10-29 11:00:00,TL-038,400,Bihar,Human Error,1.5,194.7,11,10,2.9,0.72,16.6,82.5,29
2024-08-20 17:00:00,TL-015,220,Odisha,Tree Contact,2.0,201.1,17,8,8.1,20.3,17.6,71.1,19
2023-06-10 09:00:00,TL-044,400,West Bengal,Lightning,0.1,336.9,9,6,6.2,16.52,32.2,57.5,23
2023-12-03 06:00:00,TL-016,220,Odisha,Lightning,0.1,265.2,6,12,1.9,0.65,19.6,51.6,11
2024-10-30 20:00:00,TL-032,220,West Bengal,Tree Contact,6.0,297.0,20,10,1.8,5.98,14.8,79.2,7
2023-11-13 11:00:00,TL-023,400,Jharkhand,Overloading,2.7,220.6,11,11,2.7,3.19,21.2,104.0,23
2023-07-10 14:00:00,TL-049,220,Sikkim,Equipment Failure,6.6,169.0,14,7,27.8,20.42,22.8,53.8,18
2023-01-14 21:00:00,TL-009,765,Sikkim,Human Error,5.0,159.1,21,1,3.6,0.84,28.5,75.9,3
2023-07-10 00:00:00,TL-021,765,Bihar,Lightning,0.1,289.0,0,7,7.1,19.11,24.8,46.8,20
2023-02-22 02:00:00,TL-049,765,Odisha,Equipment Failure,0.9,145.0,2,2,0.1,0.14,34.8,67.7,9
2023-11-18 16:00:00,TL-015,220,West Bengal,Equipment Failure,6.9,279.4,16,11,0.3,0.41,18.1,62.6,5
2024-06-18 17:00:00,TL-015,400,West Bengal,Lightning,1.9,170.2,17,6,7.3,1.53,29.9,64.4,11
2023-10-12 20:00:00,TL-006,220,Odisha,Bird/Animal,0.1,270.3,20,10,0.2,0.49,15.5,92.3,10
2024-05-12 04:00:00,TL-008,400,Bihar,Equipment Failure,1.4,175.9,4,5,6.6,1.68,32.1,55.2,25
2023-08-23 09:00:00,TL-041,400,Sikkim,Equipment Failure,6.8,199.3,9,8,6.4,1.21,13.7,61.6,22
2023-05-09 08:00:00,TL-030,400,West Bengal,Equipment Failure,6.8,155.7,8,5,2.9,2.86,37.2,91.0,28
2023-04-06 01:00:00,TL-001,765,Bihar,Equipment Failure,4.9,249.2,1,4,5.1,0.21,33.9,65.9,14
2023-09-23 23:00:00,TL-023,220,Sikkim,Lightning,0.4,190.9,23,9,5.6,2.81,16.7,55.9,27
2023-03-09 04:00:00,TL-025,400,Bihar,Equipment Failure,7.6,281.9,4,3,0.7,1.8,37.6,87.5,25
2023-05-15 04:00:00,TL-005,765,Bihar,Equipment Failure,0.9,191.7,4,5,0.4,0.37,33.0,60.0,18
2023-07-12 22:00:00,TL-034,220,Jharkhand,Lightning,0.1,158.5,22,7,8.5,38.6,22.2,92.5,7
2024-08-22 09:00:00,TL-028,765,Odisha,Tree Contact,0.9,238.5,9,8,6.6,0.69,17.4,61.1,5
2024-09-20 20:00:00,TL-001,400,Sikkim,Tree Contact,0.9,246.6,20,9,10.7,9.27,11.8,93.9,8
2024-03-15 07:00:00,TL-003,220,Jharkhand,Overloading,0.7,149.3,7,3,0.1,1.72,34.9,113.8,14
2023-05-31 16:00:00,TL-025,400,Bihar,Overloading,1.1,196.7,16,5,1.3,3.5,30.9,100.4,11
2023-03-09 00:00:00,TL-028,220,Jharkhand,Unknown,0.3,132.8,0,3,0.7,0.42,36.4,76.1,1
2023-09-18 15:00:00,TL-023,765,Odisha,Lightning,1.6,202.0,15,9,5.7,3.75,9.5,53.3,24
2024-10-31 15:00:00,TL-048,400,Odisha,Overloading,0.1,211.2,15,10,1.4,1.67,15.0,110.3,10
2024-02-25 13:00:00,TL-041,765,Bihar,Tree Contact,18.3,289.0,13,2,2.0,0.57,33.6,77.7,15
2024-09-25 16:00:00,TL-032,220,West Bengal,Lightning,2.4,261.8,16,9,7.5,16.97,15.8,52.0,29
2023-06-13 00:00:00,TL-037,400,West Bengal,Equipment Failure,1.5,199.0,0,6,13.4,18.29,28.8,82.4,17
2024-01-26 08:00:00,TL-026,400,Jharkhand,Tree Contact,0.9,163.4,8,1,2.2,0.74,32.6,56.1,15
2024-10-11 10:00:00,TL-024,400,Jharkhand,Lightning,0.7,164.7,10,10,0.2,1.6,23.3,71.4,18
